YEAR,DATE,AWAY,HOME,NEUTRAL,ML_AWAY,ML_HOME,AWAY_KEY,HOME_KEY
2018,2017-11-13,OralRoberts,Tulsa,False,606,-880,oralroberts,tulsa
2018,2017-11-13,TennesseeChat,UAB,False,493,-676,chattanooga,uab
2018,2017-11-13,UCDavis,No.Colorado,False,253,-311,ucdavis,northerncolorado
2018,2017-11-13,MontanaState,UtahState,False,200,-241,montanastate,utahstate
2018,2017-11-14,NCWilmington,Davidson,False,500,-700,uncwilmington,davidson
2018,2017-11-14,WrightState,MiamiOhio,False,-190,160,wrightstate,miamioh
2018,2017-11-14,ClevelandState,Rutgers,False,700,-1100,clevelandstate,rutgers
2018,2017-11-14,GeorgiaState,Rice,False,-600,425,georgiastate,rice
2018,2017-11-14,WiscGreenBay,NoIllinois,False,190,-240,greenbay,noillinois
2018,2017-11-14,Delaware,Bradley,False,300,-400,delaware,bradley
2018,2017-11-14,ArkansasLR,MemphisU,False,1000,-2000,littlerock,memphis
2018,2017-11-14,Purdue,Marquette,False,-220,180,purdue,marquette
2018,2017-11-14,SanDiegoState,ArizonaState,False,100,-120,sandiegostate,arizonastate
2018,2017-11-14,MichiganState,Duke,True,-110,-110,michiganstate,duke
2018,2017-11-14,Kansas,Kentucky,True,-230,185,kansas,kentucky
2018,2017-11-14,Iona,Syracuse,False,425,-600,iona,syracuse
2018,2017-11-14,Elon,Furman,False,150,-180,elon,furman
2018,2017-11-14,Canisius,AirForce,False,180,-220,canisius,airforce
2018,2017-11-14,DenverU,Colorado,False,450,-650,denver,colorado
2018,2017-11-14,NebraskaOmaha,NewMexico,False,525,-750,nebraskaomaha,newmexico
2018,2017-11-14,NichollsState,Villanova,False,16000,-48000,nichollsstate,villanova
2018,2017-11-14,CentralConn,St.Johns,False,3500,-8500,centralconn,statejohns
2018,2017-11-14,Lipscomb,Alabama,False,800,-1400,lipscomb,alabama
2018,2017-11-15,IndianaU,SetonHall,False,475,-675,indiana,setonhall
2018,2017-11-15,CalSantaBarb,Pittsburgh,False,190,-240,ucsantabarbara,pittsburgh
2018,2017-11-15,BYU,Princeton,False,145,-170,byu,princeton
2018,2017-11-15,Butler,Maryland,False,170,-200,butler,maryland
2018,2017-11-15,TexSanAntonio,TexasState,False,200,-250,utsa,texasstate
2018,2017-11-15,Creighton,Northwestern,False,180,-220,creighton,northwestern
2018,2017-11-15,Nevada,SantaClara,False,-240,190,nevada,santaclara
2018,2017-11-15,CalRiverside,LoyolaMarymount,False,175,-210,calriverside,loyolamarymount
2018,2017-11-15,UCDavis,Pacific,False,155,-185,ucdavis,pacific
2018,2017-11-15,Montana,PennState,False,650,-1000,montana,pennstate
2018,2017-11-15,JacksonvilleSt,Buffalo,False,125,-145,jacksonvillestate,buffalo
2018,2017-11-15,EasternIllinois,WesternIllinois,False,-210,175,easternillinois,westernillinois
2018,2017-11-15,Valparaiso,SIUEdwardsville,False,-550,400,valparaiso,siuedwardsville
2018,2017-11-15,SeattleU,WashingtonState,False,240,-300,seattle,washingtonstate
2018,2017-11-15,CentralArkansas,UCLA,False,6000,-15000,centralarkansas,ucla
2018,2017-11-15,PrairieViewA&M,UNLV,False,2000,-4000,prairieviewaandm,unlv
2018,2017-11-16,Nebraska,St.Johns,False,240,-300,nebraska,statejohns
2018,2017-11-16,ArkansasState,EasternMichigan,False,300,-400,arkansasstate,easternmichigan
2018,2017-11-16,SouthAlabama,LaSalle,False,1025,-1550,southalabama,lasalle
2018,2017-11-16,SouthernMiss,Michigan,False,3000,-7000,southernmiss,michigan
2018,2017-11-16,Missouri,UtahU,False,170,-200,missouri,utah
2018,2017-11-16,Xavier,Wisconsin,False,150,-180,xavier,wisconsin
2018,2017-11-16,IllinoisState,SouthCarolina,True,290,-380,illinoisstate,southcarolina
2018,2017-11-16,BoiseState,UTEP,True,-150,130,boisestate,utep
2018,2017-11-16,AppalachianSt,IowaState,True,375,-500,appalachianstate,iowastate
2018,2017-11-16,WesternMichigan,Tulsa,True,125,-145,westernmichigan,tulsa
2018,2017-11-16,IndianaState,Auburn,True,400,-550,indianastate,auburn
2018,2017-11-16,OldDominion,Temple,True,150,-180,olddominion,temple
2018,2017-11-16,Ohio,Clemson,True,525,-750,ohio,clemson
2018,2017-11-16,Hofstra,Dayton,True,125,-145,hofstra,dayton
2018,2017-11-16,SaintLouis,VirginiaTech,True,700,-1100,saintlouis,virginiatech
2018,2017-11-16,Providence,WashingtonU,True,-420,320,providence,washington
2018,2017-11-16,Marshall,MoreheadState,False,-160,140,marshall,moreheadstate
2018,2017-11-16,OralRoberts,OklahomaState,False,2000,-4000,oralroberts,oklahomastate
2018,2017-11-16,Belmont,MiddleTennSt,False,260,-320,belmont,middletennessee
2018,2017-11-16,SEMissouriSt,Evansville,False,450,-600,semissouristate,evansville
2018,2017-11-16,Samford,LSU,False,310,-370,samford,lsu
2018,2017-11-16,SanJoseState,SouthernUtah,False,-123,103,sanjosestate,southernutah
2018,2017-11-16,Wofford,California,False,220,-260,wofford,california
2018,2017-11-16,TexasSouthern,OhioState,False,2000,-4000,texassouthern,ohiostate
2018,2017-11-16,NorthFlorida,Florida,False,25000,-75000,northflorida,florida
2018,2017-11-16,CSBakersfield,Arizona,False,6750,-17500,calstatebakersfield,arizona
2018,2017-11-17,Virginia,VaCommonwealth,False,-275,225,virginia,vcu
2018,2017-11-17,Northeastern,Stanford,False,300,-400,northeastern,stanford
2018,2017-11-17,Columbia,PennState,False,700,-1100,columbia,pennstate
2018,2017-11-17,FresnoState,Arkansas,False,600,-900,fresnostate,arkansas
2018,2017-11-17,GeorgiaState,Mississippi,False,475,-675,georgiastate,mississippi
2018,2017-11-17,CalSantaBarb,TexasA&M,False,2500,-5000,ucsantabarbara,texasaandm
2018,2017-11-17,Depaul,Illinois,False,300,-400,depaul,illinois
2018,2017-11-17,CalIrvine,KansasState,False,900,-1600,ucirvine,kansasstate
2018,2017-11-17,Auburn,Temple,True,-150,130,auburn,temple
2018,2017-11-17,IndianaState,OldDominion,True,180,-220,indianastate,olddominion
2018,2017-11-17,Ohio,Dayton,True,155,-185,ohio,dayton
2018,2017-11-17,Clemson,Hofstra,True,-450,350,clemson,hofstra
2018,2017-11-17,Vermont,Bradley,True,-380,290,vermont,bradley
2018,2017-11-17,CoastalCarolina,TexSanAntonio,True,-150,130,coastalcarolina,utsa
2018,2017-11-17,NorthernKentucky,JamesMadison,True,-360,280,northernkentucky,jamesmadison
2018,2017-11-17,Iona,WeberState,True,-185,155,iona,weberstate
2018,2017-11-17,SouthCarolina,UTEP,True,-500,375,southcarolina,utep
2018,2017-11-17,IllinoisState,BoiseState,True,-140,120,illinoisstate,boisestate
2018,2017-11-17,AppalachianSt,WesternMichigan,True,210,-260,appalachianstate,westernmichigan
2018,2017-11-17,IowaState,Tulsa,True,-135,115,iowastate,tulsa
2018,2017-11-17,Mercer,Liberty,False,-170,145,mercer,liberty
2018,2017-11-17,Drexel,HoustonU,True,750,-1200,drexel,houston
2018,2017-11-17,Quinnipiac,Colorado,True,1300,-2150,quinnipiac,colorado
2018,2017-11-17,Drake,WakeForest,True,400,-550,drake,wakeforestate
2018,2017-11-17,Tulane,ColoradoState,True,145,-170,tulane,coloradostate
2018,2017-11-17,LongIsland,MiamiOhio,True,125,-145,liubrooklyn,miamioh
2018,2017-11-17,Fordham,FloridaState,True,800,-1400,fordham,floridastate
2018,2017-11-17,VirginiaTech,WashingtonU,True,-380,290,virginiatech,washington
2018,2017-11-17,Providence,SaintLouis,True,-400,300,providence,saintlouis
2018,2017-11-17,Elon,FloridaIntl,True,-1400,800,elon,floridaintl
2018,2017-11-17,ConcordiaSt.Paul,WiscMilwaukee,False,4000,-10000,concordiastpaul,milwaukee
2018,2017-11-17,ETennesseeSt,Kentucky,False,6650,-17100,easttennesseestate,kentucky
2018,2017-11-17,NebraskaOmaha,Louisville,False,6750,-17500,nebraskaomaha,louisville
2018,2017-11-17,NorthDakotaState,MissouriSt,False,375,-500,northdakotastate,missouristate
2018,2017-11-17,IUPUI,EasternIllinois,False,175,-210,iupui,easternillinois
2018,2017-11-17,No.Colorado,Pepperdine,False,-125,105,northerncolorado,pepperdine
2018,2017-11-17,E.Washington,UNLV,False,700,-1100,easternwashington,unlv
2018,2017-11-17,SacramentoState,SanFrancisco,False,750,-1200,sacramentostate,sanfrancisco
2018,2017-11-17,Lafayette,Villanova,False,13000,-39000,lafayette,villanova
2018,2017-11-17,NewMexico,NewMexicoState,False,175,-210,newmexico,newmexicostate
2018,2017-11-17,SoCarolinaSt,UCLA,False,20000,-60000,socarolinastate,ucla
2018,2017-11-17,AlabamaState,Oregon,False,20000,-60000,alabamastate,oregon
2018,2017-11-18,Princeton,St.Josephs,False,150,-170,princeton,saintjosephs
2018,2017-11-18,CollCharleston,CharlotteU,False,-270,230,collegeofcharleston,charlotte
2018,2017-11-18,William&Mary,CentralFlorida,False,800,-1250,williamandmary,ucf
2018,2017-11-18,UtahState,Gonzaga,False,1500,-3000,utahstate,gonzaga
2018,2017-11-18,CSNorthridge,GeorgeMason,False,600,-900,calstatenorthridge,georgemason
2018,2017-11-18,Oakland,Toledo,False,103,-123,oakland,toledo
2018,2017-11-18,UTArlington,BYU,False,315,-380,utarlington,byu
2018,2017-11-18,Nevada,Pacific,False,-850,575,nevada,pacific
2018,2017-11-18,CalPolySLO,SantaClara,False,450,-600,calpoly,santaclara
2018,2017-11-18,LongBeachState,OregonState,False,525,-750,longbeachstate,oregonstate
2018,2017-11-18,Bradley,TexSanAntonio,True,-320,260,bradley,utsa
2018,2017-11-18,JamesMadison,WeberState,True,145,-165,jamesmadison,weberstate
2018,2017-11-18,Vermont,CoastalCarolina,True,-550,425,vermont,coastalcarolina
2018,2017-11-18,NorthernKentucky,Iona,True,-135,115,northernkentucky,iona
2018,2017-11-18,TexasTech,BostonCollege,True,-450,360,texastech,bostoncollege
2018,2017-11-18,LaSalle,Northwestern,True,265,-325,lasalle,northwestern
2018,2017-11-18,Liberty,HoustonU,False,350,-440,liberty,houston
2018,2017-11-18,Quinnipiac,WakeForest,True,1335,-2250,quinnipiac,wakeforestate
2018,2017-11-18,Mercer,Drexel,True,-370,310,mercer,drexel
2018,2017-11-18,Drake,Colorado,True,265,-325,drake,colorado
2018,2017-11-18,Maine,SouthAlabama,True,270,-330,maine,southalabama
2018,2017-11-18,SacredHeart,St.Peter's,True,215,-255,sacredheart,saintpeters
2018,2017-11-18,ConcordiaSt.Paul,Elon,True,1250,-2000,concordiastpaul,elon
2018,2017-11-18,FloridaIntl,WiscMilwaukee,False,650,-1000,floridaintl,milwaukee
2018,2017-11-18,SeattleU,DetroitU,True,160,-185,seattle,detroit
2018,2017-11-18,HoustonBaptist,Belmont,False,1300,-2150,houstonbaptistate,belmont
2018,2017-11-18,Furman,Butler,False,650,-1000,furman,butler
2018,2017-11-18,MiddleTennSt,TennesseeState,False,-310,255,middletennessee,tennesseestate
2018,2017-11-18,IPFW,IllinoisChicago,False,250,-300,ipfw,illinoischicago
2018,2017-11-18,MontanaState,LouisianaTech,False,335,-420,montanastate,louisianatech
2018,2017-11-18,TennMartin,Akron,False,220,-260,tennmartin,akron
2018,2017-11-18,PortlandState,CalRiverside,False,125,-145,portlandstate,calriverside
2018,2017-11-18,Fairfield,Purdue,False,3500,-8500,fairfield,purdue
2018,2017-11-18,YoungstownState,Canisius,False,300,-360,youngstownstate,canisius
2018,2017-11-18,Harvard,Manhattan,False,-170,150,harvard,manhattan
2018,2017-11-18,IdahoState,WashingtonState,False,475,-650,idahostate,washingtonstate
2018,2017-11-18,MurrayState,WrightState,False,115,-135,murraystate,wrightstate
2018,2017-11-18,NJIT,SetonHall,False,10000,-30000,njit,setonhall
2018,2017-11-18,LongIsland,Hartford,False,-245,205,liubrooklyn,hartford
2018,2017-11-18,Bucknell,Maryland,False,625,-950,bucknell,maryland
2018,2017-11-19,Northeastern,OhioState,False,450,-650,northeastern,ohiostate
2018,2017-11-19,Marshall,Illinois,False,750,-1200,marshall,illinois
2018,2017-11-19,SaintMarysCA,SanJoseState,False,-6000,2750,saintmarys,sanjosestate
2018,2017-11-19,USC,Vanderbilt,False,-180,150,usc,vanderbilt
2018,2017-11-19,UTEP,AppalachianSt,True,-155,135,utep,appalachianstate
2018,2017-11-19,SouthCarolina,WesternMichigan,True,-400,300,southcarolina,westernmichigan
2018,2017-11-19,IllinoisState,Tulsa,True,110,-130,illinoisstate,tulsa
2018,2017-11-19,BoiseState,IowaState,True,110,-130,boisestate,iowastate
2018,2017-11-19,TexSanAntonio,JamesMadison,True,-130,110,utsa,jamesmadison
2018,2017-11-19,Bradley,WeberState,True,-135,115,bradley,weberstate
2018,2017-11-19,CoastalCarolina,Iona,True,150,-180,coastalcarolina,iona
2018,2017-11-19,Vermont,NorthernKentucky,True,-240,190,vermont,northernkentucky
2018,2017-11-19,Maine,SacredHeart,True,270,-340,maine,sacredheart
2018,2017-11-19,St.Peter's,SouthAlabama,True,-180,150,saintpeters,southalabama
2018,2017-11-19,IndianaState,Ohio,True,125,-145,indianastate,ohio
2018,2017-11-19,OldDominion,Dayton,True,-135,115,olddominion,dayton
2018,2017-11-19,Auburn,Hofstra,True,-600,425,auburn,hofstra
2018,2017-11-19,Temple,Clemson,True,130,-150,temple,clemson
2018,2017-11-19,BostonCollege,LaSalle,True,110,-130,bostoncollege,lasalle
2018,2017-11-19,TexasTech,Northwestern,True,-155,135,texastech,northwestern
2018,2017-11-19,Liberty,Quinnipiac,False,-650,450,liberty,quinnipiac
2018,2017-11-19,HoustonU,WakeForest,True,-145,125,houston,wakeforestate
2018,2017-11-19,Drexel,Drake,True,115,-135,drexel,drake
2018,2017-11-19,Mercer,Colorado,True,-145,125,mercer,colorado
2018,2017-11-19,Hartford,MiamiOhio,True,260,-330,hartford,miamioh
2018,2017-11-19,ColoradoState,FloridaState,True,650,-1000,coloradostate,floridastate
2018,2017-11-19,Fordham,Tulane,True,180,-220,fordham,tulane
2018,2017-11-19,ConcordiaSt.Paul,FloridaIntl,True,240,-300,concordiastpaul,floridaintl
2018,2017-11-19,Elon,WiscMilwaukee,False,-145,125,elon,milwaukee
2018,2017-11-19,SeattleU,Belmont,True,700,-1100,seattle,belmont
2018,2017-11-19,HoustonBaptist,DetroitU,True,-110,-110,houstonbaptistate,detroit
2018,2017-11-19,Niagara,Massachusetts,False,180,-220,niagara,massachusetts
2018,2017-11-19,NorthDakota,Nebraska,False,400,-550,northdakota,nebraska
2018,2017-11-19,Samford,LoyolaChicago,False,325,-425,samford,loyolachicago
2018,2017-11-19,CalIrvine,ArizonaState,False,650,-1000,ucirvine,arizonastate
2018,2017-11-19,StonyBrook,MichiganState,False,8000,-21500,stonybrook,michiganstate
2018,2017-11-19,NewHampshire,Florida,False,6500,-16500,newhampshire,florida
2018,2017-11-20,Troy,Kentucky,False,1750,-3500,troy,kentucky
2018,2017-11-20,LongBeachState,WestVirginia,False,6000,-15000,longbeachstate,westvirginia
2018,2017-11-20,ClevelandState,EastCarolina,False,180,-220,clevelandstate,eastcarolina
2018,2017-11-20,Oakland,Syracuse,False,375,-500,oakland,syracuse
2018,2017-11-20,WiscGreenBay,MississippiSt,False,1750,-3500,greenbay,mississippistate
2018,2017-11-20,ArkansasLR,SanDiego,False,325,-425,littlerock,sandiego
2018,2017-11-20,NorthCarolina,Stanford,False,-360,280,northcarolina,stanford
2018,2017-11-20,UMKC,Manhattan,True,275,-350,umkc,manhattan
2018,2017-11-20,GeorgiaSouthern,MissouriSt,True,100,-120,georgiasouthern,missouristate
2018,2017-11-20,Pennsylvania,NoIllinois,True,-200,170,penn,noillinois
2018,2017-11-20,Towson,FlaAtlantic,True,-410,310,towson,flaatlantic
2018,2017-11-20,ULLafayette,Iowa,True,275,-350,louisianalafayette,iowa
2018,2017-11-20,SouthDakotaState,Wyoming,True,160,-190,southdakotastate,wyoming
2018,2017-11-20,Richmond,UAB,True,425,-600,richmond,uab
2018,2017-11-20,Buffalo,Cincinnati,True,1100,-1700,buffalo,cincinnati
2018,2017-11-20,PrairieViewA&M,EasternKentucky,True,450,-650,prairieviewaandm,easternkentucky
2018,2017-11-20,E.Washington,GeorgiaState,True,260,-330,easternwashington,georgiastate
2018,2017-11-20,VaCommonwealth,Marquette,True,120,-140,vcu,marquette
2018,2017-11-20,California,WichitaState,True,1625,-3250,california,wichitastate
2018,2017-11-20,Chaminade,NotreDame,True,10000,-30000,chaminade,notredame
2018,2017-11-20,LSU,Michigan,True,200,-250,lsu,michigan
2018,2017-11-20,TexasA&M,OklahomaState,True,-210,175,texasaandm,oklahomastate
2018,2017-11-20,PennState,Pittsburgh,True,-600,425,pennstate,pittsburgh
2018,2017-11-20,Creighton,UCLA,True,-180,150,creighton,ucla
2018,2017-11-20,Baylor,Wisconsin,True,-110,-110,baylor,wisconsin
2018,2017-11-20,Montana,OralRoberts,True,-500,375,montana,oralroberts
2018,2017-11-20,CalSantaBarb,Pepperdine,True,-150,130,ucsantabarbara,pepperdine
2018,2017-11-20,Rice,UNLV,False,1200,-3000,rice,unlv
2018,2017-11-20,UtahU,Mississippi,True,105,-125,utah,mississippi
2018,2017-11-20,Delaware,NCGreensboro,False,325,-425,delaware,uncgreensboro
2018,2017-11-20,Furman,Duke,False,3500,-8500,furman,duke
2018,2017-11-20,Rider,GeoWashington,False,200,-250,rider,georgewashington
2018,2017-11-20,NorthernArizona,KansasState,False,12000,-36000,northernarizona,kansasstate
2018,2017-11-20,NebraskaOmaha,TCU,False,3500,-8500,nebraskaomaha,tcu
2018,2017-11-20,EasternIllinois,SanDiegoState,False,750,-1200,easternillinois,sandiegostate
2018,2017-11-20,UtahState,PortlandState,False,-140,120,utahstate,portlandstate
2018,2017-11-20,JacksonState,Maryland,False,13000,-39000,jacksonstate,maryland
2018,2017-11-20,Hampton,Xavier,False,13000,-39000,hampton,xavier
2018,2017-11-21,SoIllinois,Louisville,False,1050,-1600,soillinois,louisville
2018,2017-11-21,UTArlington,Alabama,False,400,-550,utarlington,alabama
2018,2017-11-21,Pacific,AirForce,False,200,-250,pacific,airforce
2018,2017-11-21,Davidson,Nevada,False,200,-250,davidson,nevada
2018,2017-11-21,Manhattan,MissouriSt,True,275,-350,manhattan,missouristate
2018,2017-11-21,NoIllinois,FlaAtlantic,True,-170,145,noillinois,flaatlantic
2018,2017-11-21,UMKC,GeorgiaSouthern,True,700,-1100,umkc,georgiasouthern
2018,2017-11-21,Pennsylvania,Towson,True,110,-130,penn,towson
2018,2017-11-21,Iowa,SouthDakotaState,True,-350,275,iowa,southdakotastate
2018,2017-11-21,ULLafayette,Wyoming,True,110,-130,louisianalafayette,wyoming
2018,2017-11-21,UAB,Buffalo,True,-110,-110,uab,buffalo
2018,2017-11-21,Richmond,Cincinnati,True,1300,-2150,richmond,cincinnati
2018,2017-11-21,MontanaState,Binghamton,True,-300,240,montanastate,binghamton
2018,2017-11-21,CSNorthridge,SEMissouriSt,True,-120,100,calstatenorthridge,semissouristate
2018,2017-11-21,Marquette,WichitaState,True,550,-800,marquette,wichitastate
2018,2017-11-21,VaCommonwealth,California,True,-185,155,vcu,california
2018,2017-11-21,NotreDame,LSU,True,-400,300,notredame,lsu
2018,2017-11-21,OklahomaState,Pittsburgh,True,-1400,800,oklahomastate,pittsburgh
2018,2017-11-21,PennState,TexasA&M,True,160,-190,pennstate,texasaandm
2018,2017-11-21,LouisianaTech,GeorgeMason,True,-210,175,louisianatech,georgemason
2018,2017-11-21,Evansville,FresnoState,True,240,-300,evansville,fresnostate
2018,2017-11-21,UCLA,Wisconsin,True,130,-150,ucla,wisconsin
2018,2017-11-21,Creighton,Baylor,True,110,-130,creighton,baylor
2018,2017-11-21,OralRoberts,Pepperdine,True,145,-170,oralroberts,pepperdine
2018,2017-11-21,Montana,CalSantaBarb,True,-140,120,montana,ucsantabarbara
2018,2017-11-21,WesternCarolina,Massachusetts,False,700,-1100,westerncarolina,massachusetts
2018,2017-11-21,MoreheadState,IUPUI,False,200,-250,moreheadstate,iupui
2018,2017-11-21,Canisius,TennesseeState,False,125,-145,canisius,tennesseestate
2018,2017-11-21,Samford,Valparaiso,False,350,-450,samford,valparaiso
2018,2017-11-21,SacramentoState,UCDavis,False,260,-330,sacramentostate,ucdavis
2018,2017-11-21,Niagara,BYU,False,800,-1400,niagara,byu
2018,2017-11-21,TennesseeTech,NewMexico,False,375,-500,tennesseetech,newmexico
2018,2017-11-21,AlabamaA&M,MinnesotaU,False,29700,-89000,alabamaaandm,minnesota
2018,2017-11-22,AppalachianSt,JamesMadison,False,110,-130,appalachianstate,jamesmadison
2018,2017-11-22,Toledo,Syracuse,False,600,-900,toledo,syracuse
2018,2017-11-22,ArkansasState,IndianaU,False,900,-1600,arkansasstate,indiana
2018,2017-11-22,MiamiFlorida,LaSalle,False,-800,550,miamifl,lasalle
2018,2017-11-22,MiamiOhio,Tulane,False,450,-650,miamioh,tulane
2018,2017-11-22,DetroitU,SaintLouis,False,650,-1000,detroit,saintlouis
2018,2017-11-22,Manhattan,NoIllinois,True,100,-120,manhattan,noillinois
2018,2017-11-22,MissouriSt,FlaAtlantic,True,-600,425,missouristate,flaatlantic
2018,2017-11-22,UMKC,Pennsylvania,True,500,-700,umkc,penn
2018,2017-11-22,GeorgiaSouthern,Towson,True,100,-120,georgiasouthern,towson
2018,2017-11-22,Tennessee,Purdue,True,300,-400,tennessee,purdue
2018,2017-11-22,NCState,Arizona,True,700,-1100,northcarolinastate,arizona
2018,2017-11-22,SMU,NorthernIowa,True,-450,350,smu,northerniowa
2018,2017-11-22,Iowa,UAB,True,-240,190,iowa,uab
2018,2017-11-22,SouthDakotaState,Buffalo,True,100,-120,southdakotastate,buffalo
2018,2017-11-22,ULLafayette,Richmond,True,-330,260,louisianalafayette,richmond
2018,2017-11-22,Wyoming,Cincinnati,True,750,-1200,wyoming,cincinnati
2018,2017-11-22,CSNorthridge,Binghamton,True,145,-170,calstatenorthridge,binghamton
2018,2017-11-22,SEMissouriSt,MontanaState,True,275,-350,semissouristate,montanastate
2018,2017-11-22,EasternKentucky,E.Washington,True,110,-130,easternkentucky,easternwashington
2018,2017-11-22,California,Chaminade,True,-1600,900,california,chaminade
2018,2017-11-22,VaCommonwealth,Michigan,True,275,-350,vcu,michigan
2018,2017-11-22,Marquette,LSU,True,-210,175,marquette,lsu
2018,2017-11-22,WichitaState,NotreDame,True,-140,120,wichitastate,notredame
2018,2017-11-22,CalPolySLO,CollCharleston,True,700,-1100,calpoly,collegeofcharleston
2018,2017-11-22,SamHoustonSt,CentralMichigan,True,105,-125,samhoustonstate,centralmichigan
2018,2017-11-22,IdahoU,SantaClara,True,-130,110,idaho,santaclara
2018,2017-11-22,CSBakersfield,AlaskaAnchorage,False,-290,235,calstatebakersfield,alaskaanchorage
2018,2017-11-22,FresnoState,GeorgeMason,True,-300,240,fresnostate,georgemason
2018,2017-11-22,Evansville,LouisianaTech,True,170,-200,evansville,louisianatech
2018,2017-11-22,UtahU,UNLV,True,-160,140,utah,unlv
2018,2017-11-22,Wofford,TexasTech,False,2250,-4500,wofford,texastech
2018,2017-11-22,IPFW,Kentucky,False,1400,-2500,ipfw,kentucky
2018,2017-11-22,Belmont,Providence,False,400,-550,belmont,providence
2018,2017-11-22,Troy,ETennesseeSt,False,140,-160,troy,easttennesseestate
2018,2017-11-22,WesternIllinois,SIUEdwardsville,False,115,-135,westernillinois,siuedwardsville
2018,2017-11-22,IdahoState,SanJoseState,False,150,-180,idahostate,sanjosestate
2018,2017-11-22,Lehigh,USC,False,2750,-6000,lehigh,usc
2018,2017-11-23,LongBeachState,Missouri,True,550,-800,longbeachstate,missouri
2018,2017-11-23,OregonState,St.Johns,True,190,-240,oregonstate,statejohns
2018,2017-11-23,CentralFlorida,Nebraska,True,-190,160,ucf,nebraska
2018,2017-11-23,Marist,WestVirginia,True,10000,-30000,maristate,westvirginia
2018,2017-11-23,Villanova,Tennessee,True,-385,318,villanova,tennessee
2018,2017-11-23,WesternKentucky,Purdue,True,1750,-3500,westernkentucky,purdue
2018,2017-11-23,SMU,Arizona,True,260,-320,smu,arizona
2018,2017-11-23,Hampton,NorthernArizona,True,-200,170,hampton,northernarizona
2018,2017-11-23,Rider,CalIrvine,True,145,-165,rider,ucirvine
2018,2017-11-23,PortlandU,NorthCarolina,False,6500,-16500,portland,northcarolina
2018,2017-11-23,Arkansas,Oklahoma,True,120,-140,arkansas,oklahoma
2018,2017-11-23,Connecticut,Oregon,True,300,-400,connecticut,oregon
2018,2017-11-23,Depaul,MichiganState,True,800,-1400,depaul,michiganstate
2018,2017-11-23,Vanderbilt,Virginia,True,230,-280,vanderbilt,virginia
2018,2017-11-23,RhodeIsland,SetonHall,True,170,-200,rhodeisland,setonhall
2018,2017-11-23,Harvard,SaintMarysCA,True,550,-800,harvard,saintmarys
2018,2017-11-23,St.Josephs,WashingtonState,True,-400,300,saintjosephs,washingtonstate
2018,2017-11-23,Georgia,CSFullerton,False,-550,400,georgia,calstatefullerton
2018,2017-11-23,PortlandState,Duke,False,3750,-9000,portlandstate,duke
2018,2017-11-23,Butler,Texas,True,135,-155,butler,texas
2018,2017-11-23,Florida,Stanford,True,-1050,675,florida,stanford
2018,2017-11-23,OhioState,Gonzaga,True,180,-220,ohiostate,gonzaga
2018,2017-11-23,KansasState,ArizonaState,True,-185,155,kansasstate,arizonastate
2018,2017-11-23,CollCharleston,SamHoustonSt,True,-400,300,collegeofcharleston,samhoustonstate
2018,2017-11-23,SantaClara,AlaskaAnchorage,False,-500,375,santaclara,alaskaanchorage
2018,2017-11-24,EastCarolina,Rutgers,True,651,-972,eastcarolina,rutgers
2018,2017-11-24,Northeastern,UtahState,True,132,-152,northeastern,utahstate
2018,2017-11-24,Toledo,Cornell,True,-300,245,toledo,cornell
2018,2017-11-24,EasternMichigan,IndianaU,True,447,-600,easternmichigan,indiana
2018,2017-11-24,ArkansasState,SouthFlorida,True,-127,107,arkansasstate,southflorida
2018,2017-11-24,Nevada,Hawaii,True,-800,562,nevada,hawaii
2018,2017-11-24,Missouri,St.Johns,True,-125,105,missouri,statejohns
2018,2017-11-24,LongBeachState,OregonState,True,367,-475,longbeachstate,oregonstate
2018,2017-11-24,CentralFlorida,WestVirginia,True,252,-310,ucf,westvirginia
2018,2017-11-24,Nebraska,Marist,True,-800,562,nebraska,maristate
2018,2017-11-24,TennesseeTech,NebraskaOmaha,True,-222,185,tennesseetech,nebraskaomaha
2018,2017-11-24,JacksonState,MDEasternShore,True,-225,188,jacksonstate,mdeasternshore
2018,2017-11-24,Villanova,NorthernIowa,True,-1191,751,villanova,northerniowa
2018,2017-11-24,Tennessee,NCState,True,-270,222,tennessee,northcarolinastate
2018,2017-11-24,WesternKentucky,SMU,True,477,-650,westernkentucky,smu
2018,2017-11-24,Purdue,Arizona,True,105,-125,purdue,arizona
2018,2017-11-24,RhodeIsland,Virginia,True,232,-284,rhodeisland,virginia
2018,2017-11-24,Vanderbilt,SetonHall,True,226,-275,vanderbilt,setonhall
2018,2017-11-24,Harvard,St.Josephs,True,144,-165,harvard,saintjosephs
2018,2017-11-24,Georgia,SanDiegoState,True,152,-177,georgia,sandiegostate
2018,2017-11-24,CSFullerton,SacramentoState,True,-475,367,calstatefullerton,sacramentostate
2018,2017-11-24,NorthernArizona,CalIrvine,True,900,-1500,northernarizona,ucirvine
2018,2017-11-24,Hampton,Rider,True,328,-416,hampton,rider
2018,2017-11-24,PortlandState,Butler,False,594,-861,portlandstate,butler
2018,2017-11-24,Duke,Texas,True,-260,215,duke,texas
2018,2017-11-24,Stanford,OhioState,True,170,-200,stanford,ohiostate
2018,2017-11-24,Florida,Gonzaga,True,-135,115,florida,gonzaga
2018,2017-11-24,NorthCarolina,Arkansas,True,-190,163,northcarolina,arkansas
